,Normalized PX_LAST,Normalized ipca 1 year ahead,average,median,up-down
2007-05-11,0.7618023100235954,-1.1275788747480195,-0.18288828236221205,-0.25585699838030607,1
2007-05-14,0.8065659283588844,-1.12732434670541,-0.16037920917326276,-0.2550453171218863,1
2007-05-18,1.0242552985271451,-1.1265029107470619,-0.05112380610995837,-0.2526740179631277,1
2007-05-21,1.0029579494593512,-1.126094848616464,-0.06156844957855634,-0.25030271880436916,1
2007-05-22,1.0257125719800368,-1.1266558353515985,-0.05047163168578084,-0.2497913561771393,1
2007-05-23,0.9712509365385307,-1.1409322380486728,-0.08484065075507108,-0.24927999354990943,1
2007-05-25,0.9816824372108062,-1.1434539761736116,-0.08088576948140269,-0.24662481737890884,1
2007-06-04,0.713680638070247,-1.1329275150036038,-0.2096234384666784,-0.24396964120790826,1
2007-06-18,-0.5669580845941649,-1.1096083931406293,-0.8382832388673971,-0.24662481737890884,0
2007-06-19,-0.5669580845941649,-1.3379542326791676,-0.9524561586366662,-0.24927999354990943,0
2007-06-21,-0.7612176202948713,-1.1006905270610323,-0.9309540736779518,-0.2497913561771393,0
2007-06-22,-0.7612176202948713,-1.0962230147014596,-0.9287203174981654,-0.25030271880436916,0
2007-07-02,-0.7178704540537709,-1.0763002994732378,-0.8970853767635043,-0.2526740179631277,0
2007-07-11,-0.3669707294797441,-1.0601864034980732,-0.7135785664889087,-0.2550453171218863,0
2007-07-23,0.11638278597819891,-1.0502798820536032,-0.46694854803770214,-0.25585699838030607,0
2007-08-15,0.4003964729587635,-1.034047223731319,-0.31682537538627775,-0.2566686796387258,0
2007-08-20,0.5119440835262259,-1.0262333963795687,-0.2571446564266714,-0.25676176253928984,0
2007-09-03,0.884442529788575,-1.000622027898005,-0.05808974905471498,-0.2566686796387258,1
2007-09-06,0.6767786280424237,-0.9904516045074315,-0.1568364882325039,-0.25585699838030607,1
2007-09-10,0.8536473343143667,-0.9863567594081554,-0.06635471254689435,-0.2550453171218863,1
2007-09-17,0.5950972064765009,-0.9838818277646356,-0.19439231064406737,-0.2526740179631277,1
2007-09-19,0.1878084560604108,-1.0900742675525967,-0.451132905746093,-0.2550453171218863,0
2007-09-20,0.12651994855284532,-0.9502200588025027,-0.4118500551248287,-0.25585699838030607,0
2007-09-21,0.14576600620778316,-0.9476902831249293,-0.4009621384585731,-0.2566686796387258,0
2007-09-28,-0.0847090719969602,-0.9481621722969991,-0.5164356221469797,-0.25676176253928984,0
2007-10-10,-0.11097463229404338,-0.9546480199180444,-0.5328113261060439,-0.2568548454398539,0
2007-10-15,-0.2853723583274492,-0.9513447106812263,-0.6183585345043378,-0.25699975093326266,0
2007-10-22,0.0482886653375807,-0.9512186690303063,-0.4514650018463628,-0.2571446564266714,0
2007-10-23,-0.044693475796613674,-0.9515028914159607,-0.49809818360628716,-0.25822225246819297,0
2007-10-24,0.03399684006992031,-0.9492136951207123,-0.457608427525396,-0.2592998485097146,0
2007-10-25,0.15477070506851237,-0.9494439729516829,-0.39733663394158525,-0.2601203644652591,0
2007-10-29,0.09964152159744134,-0.9478804253775425,-0.42411945189005057,-0.26094088042080366,0
2007-11-01,-0.044693475796613674,-0.9472875968103076,-0.4959905363034606,-0.2622663711961441,0
2007-11-21,-0.18629328977712792,-0.9340078390266666,-0.5601505644018973,-0.26359186197148454,0
2007-11-29,0.09860856316295691,-0.9309121209316265,-0.41615177888433474,-0.2647568746333015,0
2007-11-30,0.01933216692351008,-0.9292363951023538,-0.4549521140894219,-0.26592188729511845,0
2007-12-03,0.07900146177908796,-0.9272686315462214,-0.4241335848835667,-0.2787749271298685,0
2007-12-06,0.5541616888828986,-0.9229038893414788,-0.1843711002292901,-0.26592188729511845,1
2007-12-07,0.6305296322329043,-1.0443703490202825,-0.2069203583936891,-0.2647568746333015,1
2007-12-10,0.7184834183849178,-0.918723883786754,-0.10012023270091808,-0.26359186197148454,1
2007-12-11,0.6508386636773689,-0.9086450419160051,-0.12890318911931814,-0.2622663711961441,1
2007-12-12,1.3148164018277215,-0.9073988180717344,0.20370879187799357,-0.26094088042080366,1
2007-12-13,1.3260209865939407,-0.9150048586680244,0.20550806396295818,-0.2601203644652591,1
2007-12-14,1.3434894240347657,-0.8698332332087164,0.23682809541302463,-0.2592998485097146,1
2007-12-18,1.476354407105203,-0.8687600189446966,0.30379719408025324,-0.25822225246819297,1
2007-12-19,1.3015201117284447,-0.8446015391606302,0.22845928628390727,-0.2571446564266714,1
2007-12-20,1.4337502956980688,-0.8436310604353526,0.2950596176313581,-0.25699975093326266,1
2007-12-21,1.421069698916694,-0.8424403282682956,0.2893146853241992,-0.2568548454398539,1
2007-12-24,1.391484635877803,-0.819613861067356,0.2859353874052235,-0.25676176253928984,1
2007-12-28,1.3114777182397004,-0.819054754750373,0.24621148174466367,-0.2566686796387258,1
2007-12-31,1.2316964360550409,-0.766725938695213,0.23248524867991394,-0.25585699838030607,1
2008-01-02,1.1698346337355323,-0.8179432446388626,0.17594569454833486,-0.2550453171218863,1
2008-01-03,1.3021685162377692,-0.8174155017721572,0.24237650723280602,-0.2526740179631277,1
2008-01-04,1.2987819332097195,-0.8169147153131169,0.2409336089483013,-0.25030271880436916,1
2008-01-07,1.2074735052371548,-0.8172608132900775,0.19510634597353865,-0.2497913561771393,1
2008-01-08,1.1922366717528854,-0.8167874209218626,0.18772462541551138,-0.24927999354990943,1
2008-01-10,1.1587285919013193,-0.8166889090167591,0.1710198414422801,-0.24662481737890884,1
2008-01-11,1.137328113280818,-0.8206320405595595,0.15834803636062922,-0.24396964120790826,1
2008-01-14,1.0526796920348127,-0.8069256408362814,0.12287702559926567,-0.24262014562546463,1
2008-01-15,1.020732071752213,-0.8012023219453855,0.10976487490341374,-0.24127065004302098,1
2008-01-18,1.265344764824766,-0.7828743519362684,0.24123520644424878,-0.24011790010125672,1
2008-01-21,1.2047183928189105,-0.7669890141505592,0.21886468933417563,-0.2389651501594925,1
2008-01-22,1.4159173987066085,-0.7615589454548478,0.32717922662588034,-0.2370619439983157,1
2008-01-23,1.4180953694493472,-0.7563618161623815,0.33086677664348285,-0.23515873783713892,1
2008-01-24,1.2221294755895193,-0.7502887606018996,0.23592035749380985,-0.23428113271842546,1
2008-01-25,1.2917450938329655,-0.7456204660446873,0.2730623138941391,-0.233403527599712,1
2008-01-31,1.218431832876515,-0.7551285152111412,0.23165165883268685,-0.2327934570661719,1
2008-02-11,1.050314956004265,-0.7600622287236355,0.14512636364031478,-0.23218338653263182,1
2008-02-13,1.0267829862288744,-0.7908469958007139,0.11796799521408025,-0.2308269844927782,1
2008-02-14,1.1701134381682046,-0.7889154350539779,0.19059900155711335,-0.22947058245292457,1
2008-02-15,1.000200944945489,-0.7723571992106553,0.11392187286741684,-0.2294375892682848,1
2008-02-19,1.1236808629894208,-0.7628356883498096,0.1804225873198056,-0.22940459608364505,1
2008-02-22,0.860908065387948,-0.7673310781255144,0.04678849363121679,-0.22712479160102567,1
2008-02-25,0.9930005082884701,-0.7638321024512362,0.11458420291861693,-0.22484498711840628,1
2008-02-26,0.7847163995351306,-0.757304978156435,0.013705710689347783,-0.22409523703204723,1
2008-03-03,0.5948880047753916,-0.7612792444203366,-0.08319561982247248,-0.22334548694568818,1
2008-03-05,0.47141535323163614,-0.7585529137022003,-0.1435687802352821,-0.21996710219213308,1
2008-03-07,0.44720940613539534,-0.752769873139744,-0.15278023350217432,-0.216588717438578,1
2008-03-11,0.156470570389741,-0.7452832938480657,-0.29440636172916235,-0.21996710219213308,0
2008-03-13,0.6892774128871589,-0.7485979857804271,-0.0296602864466341,-0.216588717438578,1
2008-03-20,0.9435824167152114,-0.7454559321644618,0.09906324227537477,-0.21651898109694884,1
2008-03-24,0.8418949944180987,-0.7454590855932554,0.04821795441242166,-0.21644924475531968,1
2008-03-25,0.719321716718618,-0.7343888918273067,-0.0075335875543443565,-0.2163629033401748,1
2008-03-26,0.8216128475914564,-0.7374282747629609,0.042092286414247726,-0.21627656192502992,1
2008-03-27,0.69493263370315,-0.7334532308271875,-0.019260298562018774,-0.21602478413361886,1
2008-03-28,0.6955496153221337,-0.7319014517930167,-0.018175918235441513,-0.2157730063422078,1
2008-03-31,0.5794581647443869,-0.7329584003430579,-0.0767501177993355,-0.21548584989311276,1
2008-04-01,0.7055268307399167,-0.7290651844051014,-0.01176917683259232,-0.2151986934440177,1
2008-04-02,0.692989257399194,-0.7252029437830521,-0.01610684319192901,-0.21345009973834944,1
2008-04-03,0.7538364263439605,-0.7236159779519918,0.015110224195984345,-0.21170150603268117,1
2008-04-04,0.6666124811177193,-0.7209658749121362,-0.02717669689720842,-0.21073365890091444,1
2008-04-07,0.5401387638046845,-0.7164883024959472,-0.08817476934563134,-0.20976581176914774,1
2008-04-08,0.6071713475789294,-0.7160957594699541,-0.05446220594551232,-0.2096946251179131,1
2008-04-09,0.5950972064765009,-0.6689535621273671,-0.03692817782543312,-0.2096234384666784,1
2008-04-10,0.5801383196145181,-0.6617114241015344,-0.040786552243508134,-0.20920349828338078,1
2008-04-11,0.6476399210391941,-0.6539373575963178,-0.003148718278561835,-0.20878355810008314,1
2008-04-15,0.6476734488231234,-0.648157664858684,-0.0002421080177802959,-0.20785195824688613,1
2008-04-16,0.6476734488231234,-0.6414541354049329,0.003109656709095243,-0.2069203583936891,1
2008-04-17,0.6476734488231234,-0.6380530571398129,0.004810195841655263,-0.20691982577996101,1
2008-04-18,0.6476734488231234,-0.6379146311874022,0.0048794088178605866,-0.20691929316623292,1
2008-04-24,0.8519457134133734,-0.6176142048826038,0.11716575426538484,-0.20582377827765375,1
2008-04-25,0.8508497063804688,-0.6144438962726302,0.11820290505391928,-0.20472826338907457,1
2008-04-29,0.8216128475914564,-0.6097152715226999,0.10594878803437824,-0.2038559335989274,1
2008-04-30,0.8195835074756094,-0.6066547818301198,0.1064643628227448,-0.20298360380878022,1
2008-05-02,0.882396747453524,-0.5811343840880844,0.15063118168271983,-0.2023865249266737,1
2008-05-05,0.7603190312255458,-0.5883852191229557,0.08596690605129503,-0.20178944604456717,1
2008-05-06,0.28785030235298026,-0.5808202229509,-0.14648496029895985,-0.19809087834431727,1
2008-05-08,0.3007624397435622,-0.5920160129438243,-0.14562678660013106,-0.19439231064406737,1
2008-05-09,0.25343830035244064,-0.5560218914150098,-0.15129179553128458,-0.19361145866708301,1
2008-05-12,0.23341762308000474,-0.5377376469236261,-0.1521600119218107,-0.19283060669009866,1
2008-05-13,0.22427652596661202,-0.535047570484069,-0.1553855222587285,-0.19159574739484098,1
