datetime,SMB,IML,WML,HML
2006-01-31,-0.02221003919839859,-0.020106116309762,0.00011025695130228996,-0.017666680738329887
2006-02-28,0.013022715225815773,0.009366913698613644,-0.014438290148973465,0.003856341354548931
2006-03-31,-0.003138598520308733,-7.726531475782394e-05,0.007109642028808594,0.008222322911024094
2006-04-28,-0.004322526976466179,-0.006452127359807491,0.002798863686621189,0.004656361881643534
2006-05-31,0.009727762080729008,0.005124131683260202,-0.001980345696210861,-0.0025490405969321728
2006-06-30,0.0038435733877122402,0.014422604814171791,0.012311221100389957,-0.013514988124370575
2006-07-31,-0.0014295545406639576,3.0457042157649994e-05,-0.004409304820001125,-0.0028339149430394173
2006-08-31,0.01566663756966591,0.006363457068800926,0.0029998787213116884,0.008471835404634476
2006-09-29,0.016374440863728523,0.007819474674761295,-0.0017615621909499168,0.014733966439962387
2006-10-31,0.006508508697152138,-0.0035236231051385403,0.006764501333236694,0.0007801130414009094
2006-11-30,-0.0016238924581557512,0.000862987944856286,0.001499254023656249,0.004342185333371162
2006-12-29,0.0021479350980371237,0.0001322162861470133,0.007247792556881905,-0.0022836499847471714
2007-01-31,-0.00791026372462511,-0.011195618659257889,0.006757895462214947,0.0014788061380386353
2007-02-28,-0.006552690640091896,-0.006031269207596779,0.00353037565946579,0.00042488332837820053
2007-03-30,-0.008003191091120243,-0.007953756488859653,0.00018591154366731644,-0.002873727586120367
2007-04-30,0.007730188779532909,0.00977608747780323,-0.00011302437633275986,0.011888513341546059
2007-05-31,0.011842983774840832,0.001988637261092663,0.0056907678954303265,-0.009332910180091858
2007-06-29,-0.005653040017932653,-0.007782692555338144,-0.0026734527200460434,0.0016338860150426626
2007-07-31,0.01052579004317522,0.009880728088319302,-0.0026428005658090115,0.01105901226401329
2007-08-31,-0.011842312291264534,-0.014024991542100906,0.002596307545900345,0.007115811109542847
2007-09-28,-0.0010032746940851212,0.0013969284482300282,-0.006364905741065741,-0.005102104973047972
2007-10-31,-0.003193894401192665,-0.012023650109767914,0.0006268778815865517,-0.0050192768685519695
2007-11-30,0.0016632284969091415,-0.014828294515609741,0.004549173638224602,0.0037193167954683304
2007-12-31,0.018192756921052933,0.014526290819048882,0.004713808186352253,0.01368477288633585
2008-01-31,-0.0018145493231713772,0.0007723839953541756,-0.002154359593987465,0.012872569262981415
2008-02-29,0.015412306413054466,0.018032396212220192,-0.011350641958415508,-0.008769838139414787
2008-03-31,-0.011611782014369965,-0.0027791489847004414,0.006876950617879629,0.0016981707885861397
2008-04-30,-0.024708043783903122,-0.027274038642644882,-0.003738749772310257,-0.017467550933361053
2008-05-30,-0.0032171085476875305,-0.005253974348306656,0.007732037454843521,-0.003133741207420826
2008-06-30,-0.00652507646009326,-0.0008853143081068993,0.006348849274218082,0.00012162420898675919
2008-07-31,0.0019779582507908344,0.00309705245308578,0.0006624108646064997,0.007016648538410664
2008-08-29,0.005914465058594942,0.005093741230666637,0.00095720449462533,0.0012084548361599445
2008-09-30,-0.03135008364915848,-0.04362087696790695,0.017820697277784348,0.016889404505491257
2008-10-31,0.005554914008826017,0.02067623659968376,0.004319703672081232,0.0027587017975747585
2008-11-28,0.012883760035037994,0.005721994675695896,-0.017908340319991112,-0.0018733441829681396
2008-12-31,0.0007748827338218689,-0.012935329228639603,-0.009593440219759941,-0.009715093299746513
2009-01-30,0.0067691924050450325,0.0010294183157384396,0.0013486230745911598,-0.002529008314013481
2009-02-27,-0.008285379968583584,-0.0030266845133155584,0.013426186516880989,0.002431121189147234
2009-03-31,-0.018125124275684357,-0.014643330127000809,0.011548414826393127,0.0009852484799921513
2009-04-30,0.008306153118610382,0.00103060866240412,-0.01597209833562374,-0.0112086096778512
2009-05-29,-0.007313437294214964,-0.00468752346932888,0.00913094449788332,0.0011940874392166734
2009-06-30,0.0031021814793348312,0.0011901166290044785,0.004634293261915445,0.0021181562915444374
2009-07-31,0.014921654015779495,0.016160717234015465,-0.010959935374557972,0.0033100778236985207
2009-08-31,-0.0044499346986413,0.0015252409502863884,0.009219618514180183,0.004490590654313564
2009-09-30,0.006102246232330799,9.146053344011307e-06,-0.003638780675828457,0.003013690933585167
2009-10-30,0.015452657826244831,0.019736766815185547,0.012718329206109047,0.001442955806851387
2009-11-30,0.015790412202477455,0.010679852217435837,0.017843184992671013,0.0008525019511580467
2009-12-31,0.012354260310530663,0.0036642001941800117,0.005797208286821842,0.0006204154342412949
2010-01-29,0.003944711294025183,0.0040617347694933414,-0.0036750505678355694,0.0035913055762648582
2010-02-26,0.005451272241771221,0.0064269560389220715,0.009068211540579796,0.004451977554708719
2010-03-31,-0.00423044478520751,-0.004801024682819843,0.00726300710812211,9.581679478287697e-05
2010-04-30,-0.0014534024521708488,0.0012175188167020679,-0.0016784514300525188,-0.0001701638102531433
2010-05-31,-0.005612668581306934,-0.0005670664831995964,-0.004615054465830326,0.005275903269648552
2010-06-30,0.01885863021016121,0.022323934361338615,0.003523044753819704,0.0025420733727514744
2010-07-30,0.0024653729051351547,0.0005776146426796913,0.004830915480852127,-0.0018881401047110558
2010-08-31,-0.006029373034834862,-0.01164358202368021,0.007885828614234924,0.0036297235637903214
2010-09-30,0.0035716844722628593,0.0012096208520233631,0.0132675152271986,-0.0008949059993028641
2010-10-29,-0.0004990492016077042,-0.0028084577061235905,0.009170526638627052,-0.006406745873391628
2010-11-30,0.009361935779452324,0.0031867108773440123,0.0001707935007289052,0.0033167998772114515
2010-12-31,0.006212309934198856,0.004668491426855326,0.0037438473664224148,0.00014236848801374435
2011-01-31,0.002194034866988659,0.0052516828291118145,0.0032999999821186066,0.0005550467176362872
2011-02-28,0.0025581447407603264,0.0014672484248876572,0.007917708717286587,-0.00024108123034238815
2011-03-31,0.001775524578988552,0.0016155820339918137,-0.0018826844170689583,0.004177309572696686
2011-04-29,0.007090268190950155,0.0012061605229973793,-0.0034834761172533035,-0.0004997076466679573
2011-05-31,0.004825921729207039,0.0017065834254026413,-0.0011396845802664757,0.0016202004626393318
2011-06-30,0.006188629660755396,0.003075667656958103,-0.0021993445698171854,0.0015603278297930956
2011-07-29,-0.0014169956557452679,-0.0022895210422575474,0.007791515439748764,0.002871757373213768
2011-08-31,-0.007310451939702034,-0.0038365907967090607,0.011349688284099102,-0.004579247906804085
2011-09-30,0.003321331925690174,0.013215828686952591,0.019162120297551155,-0.0050271982327103615
2011-10-31,0.005414217244833708,0.016455600038170815,0.021842744201421738,0.007711735088378191
2011-11-30,-0.01872243359684944,-0.022315718233585358,0.003223009407520294,0.007767779752612114
2011-12-30,0.003956136293709278,-0.005221246741712093,0.0038826693780720234,-0.008307300508022308
2012-01-31,0.006761037278920412,0.007892943918704987,0.00048001669347286224,-0.006483596283942461
2012-02-29,-0.010328796692192554,-0.00013126805424690247,0.01134164072573185,-0.004340596497058868
2012-03-30,0.0043430025689303875,0.00900337751954794,0.007462454494088888,0.0002618462312966585
2012-04-30,-0.0029514427296817303,-0.005139968357980251,0.005534802563488483,-0.00276889163069427
2012-05-31,-0.0021138936281204224,-0.00433316919952631,0.00565403513610363,-0.008240211755037308
2012-06-29,0.007861727848649025,-0.00660252571105957,-0.01599615067243576,0.003966173157095909
2012-07-31,-0.00045943446457386017,0.007594904862344265,0.002569221891462803,-0.003636671230196953
2012-08-31,0.010410535149276257,0.0045337011106312275,0.00012042932212352753,-0.012687399983406067
2012-09-28,0.006137671414762735,0.013019649311900139,0.016517724841833115,-0.004480643663555384
2012-10-31,0.012026038020849228,0.014688096940517426,0.001742205466143787,-0.008632594719529152
2012-11-30,0.0052293939515948296,0.010142747312784195,0.0024288822896778584,-0.00332447187975049
2012-12-31,0.005226537585258484,0.0020229527726769447,-0.004804794676601887,0.002718844451010227
2013-01-31,-0.005208815913647413,-0.004604351706802845,0.011073503643274307,-0.008026080206036568
2013-02-28,0.00024410011246800423,0.007974172942340374,0.004163648001849651,0.0032132165506482124
2013-03-29,-0.0034674406051635742,0.002727277111262083,0.004580679349601269,-0.004285438917577267
2013-04-30,-0.011776975356042385,-0.008609279990196228,0.0011955760419368744,-0.0028293170034885406
2013-05-31,-0.017584513872861862,-0.007010569795966148,0.006036348640918732,-0.014614175073802471
2013-06-28,-0.021794097498059273,-0.005624406971037388,0.00601569889113307,-0.0032110486645251513
2013-07-31,-0.00721007538959384,-0.0021124661434441805,0.007246443070471287,-0.002076280303299427
2013-08-30,0.011542455293238163,0.014233930967748165,0.02146410569548607,-0.002541933674365282
2013-09-30,0.0020106155425310135,0.00610340666025877,0.014444345608353615,-0.005714593455195427
2013-10-31,0.00665334053337574,0.008720457553863525,0.007353255525231361,-0.00036127399653196335
2013-11-29,-0.00666600139811635,-0.003943521063774824,-0.003945664502680302,0.005533827468752861
2013-12-31,0.008168213069438934,0.007670990657061338,-0.0017094616778194904,0.0002615423873066902
2014-01-31,-0.004165453836321831,-0.0029306288342922926,0.0031346131581813097,0.0023351158015429974
2014-02-28,0.0043664430268108845,0.008693734183907509,0.004815796390175819,-0.005660471506416798
2014-03-31,-0.0032073860056698322,-0.009991121478378773,-0.004063581116497517,0.00641028955578804
2014-04-30,0.011498693376779556,0.012286561541259289,-0.0034291488118469715,-0.0008910754695534706
2014-05-30,0.0032627657055854797,0.0007593110203742981,0.008368134498596191,-0.008241266012191772
2014-06-30,0.0014315781882032752,0.006923669949173927,0.002487886231392622,-0.0016029144171625376
2014-07-31,0.006339733954519033,0.010641641914844513,-0.0015630805864930153,0.007122647948563099
2014-08-29,-0.006472622975707054,-0.007555423304438591,-0.0010537896305322647,-0.004600186832249165
2014-09-30,0.003061919007450342,0.00030556367710232735,0.004192466847598553,-0.01295085996389389
2014-10-31,-0.013961028307676315,-0.02350795641541481,-0.0017694011330604553,0.018622171133756638
2014-11-28,0.001346769742667675,0.0008544051088392735,-0.00681201322004199,-0.00024092430248856544
2014-12-31,0.017467880621552467,0.023309364914894104,-0.008139864541590214,0.006693421397358179
2015-01-30,-0.01148834079504013,0.0036303792148828506,0.004620367661118507,0.0015141628682613373
2015-02-27,-0.012564210221171379,-0.016443349421024323,-0.0063840411603450775,0.030390208587050438
2015-03-31,0.0044098603539168835,0.00928134098649025,0.0086774080991745,-0.006838091183453798
2015-04-30,-0.009211042895913124,-0.018315188586711884,0.004959519952535629,-0.0013763485476374626
2015-05-29,0.008492912165820599,0.013271255418658257,-0.0038829492405056953,-0.0019767703488469124
2015-06-30,-0.003132642712444067,-0.0014597767731174827,0.011652912944555283,-0.015285676345229149
2015-07-31,-0.01170234102755785,-0.01256809663027525,0.011598637327551842,-0.002752463798969984
2015-08-31,0.01058777142316103,0.013203933835029602,-0.015074865892529488,0.016155268996953964
2015-09-30,-0.00452886987477541,-0.005324395373463631,0.0023697474971413612,-0.011500047519803047
2015-10-30,-0.00453973701223731,-0.0007408168166875839,-0.0043732598423957825,0.003301651682704687
2015-11-30,-0.013545196503400803,-0.0032205265015363693,0.022994155064225197,-0.0017947349697351456
2015-12-31,0.014827482402324677,0.012820497155189514,-0.008852018043398857,0.00696334894746542
2016-01-29,0.0009293481707572937,-0.01705373451113701,-0.011074882000684738,-0.0019819512963294983
2016-02-29,-0.006565766409039497,-0.009028835222125053,0.0024054571986198425,-0.014484984800219536
2016-03-31,-0.006370550021529198,-0.008178414776921272,0.0032526347786188126,-0.005948180332779884
2016-04-29,0.0009884918108582497,-0.0026479484513401985,-0.009199381805956364,-0.0013057808391749859
2016-05-31,-0.0031957942992448807,-0.006987841334193945,0.013127528131008148,-0.005288156680762768
2016-06-30,0.0038502784445881844,0.0012170104309916496,-0.004984765313565731,-0.0028384425677359104
2016-07-29,0.018621496856212616,0.020229149609804153,-0.012905932031571865,0.00423433817923069
2016-08-31,0.008902590721845627,0.00971904955804348,-0.0023087209556251764,0.0073481593281030655
2016-09-30,-0.001790422247722745,-6.309244781732559e-05,-0.0031223988626152277,-0.003935486543923616
2016-10-31,-0.003892852459102869,-0.010827560909092426,0.00018916279077529907,-0.00429479731246829
2016-11-30,0.007199820596724749,0.007102919742465019,0.010635157115757465,0.005710136145353317
2016-12-30,-0.013092739507555962,-0.01625983789563179,0.0030044852755963802,-0.014130184426903725
2017-01-31,0.015714341774582863,0.014618394896388054,0.010015862062573433,0.020945195108652115
2017-02-28,0.0056401449255645275,0.0045435139909386635,-0.004878277890384197,0.0068128593266010284
2017-03-31,0.004816985689103603,0.007812811993062496,-0.0030229731928557158,0.0007184988353401423
2017-04-28,0.004590705037117004,0.00491446815431118,0.0076184822246432304,-0.0009139645844697952
2017-05-31,-9.887758642435074e-05,-0.0017075436189770699,0.003593732602894306,-0.007145469076931477
2017-06-30,0.002797958441078663,0.004693219438195229,0.0041345031931996346,0.000929797999560833
2017-07-31,0.0021364702843129635,-0.0015347604639828205,0.002899913350120187,-0.00035177147947251797
2017-08-31,0.003902329597622156,0.0016555774491280317,0.006771721877157688,0.00021400606783572584
2017-09-29,0.012724661268293858,0.011209541000425816,-0.0022433511912822723,0.008371589705348015
2017-10-31,0.0021723590325564146,-3.604451194405556e-05,-0.009055610746145248,-0.002849981188774109
2017-11-30,0.0025079911574721336,0.0038074003532528877,0.00845537893474102,0.0026083458214998245
2017-12-29,0.007303815335035324,0.009990639053285122,0.0022086072713136673,0.003866101149469614
2018-01-31,0.004162842873483896,0.007542026229202747,0.009919105097651482,0.0015893180388957262
2018-02-28,-0.005570695735514164,-0.0017269933596253395,0.0035795383155345917,-0.0079834358766675
2018-03-30,-0.0029551824554800987,-0.0056003425270318985,-0.0014110859483480453,0.0017701415345072746
2018-04-30,0.005158843472599983,0.006941649131476879,0.007226427085697651,0.000979068223387003
2018-05-31,0.0034474609419703484,0.006187025457620621,0.004225250333547592,0.004665880464017391
2018-06-29,-0.008089734241366386,-0.004262951202690601,0.015882281586527824,0.005405494477599859
2018-07-31,-0.0018924344331026077,0.00019275955855846405,0.009213357232511044,-0.004246867261826992
2018-08-31,-0.0025355045218020678,-0.003475904930382967,0.00851835124194622,0.0026236583944410086
2018-09-28,0.007057055830955505,0.005998480133712292,0.003970113582909107,0.0023917327634990215
2018-10-31,-0.007160207722336054,-0.002640846651047468,0.007294980809092522,-0.0023479487281292677
2018-11-30,0.005001293495297432,-0.00022797822020947933,-0.001588901737704873,0.007654231041669846
2018-12-31,-0.0005139708518981934,-0.004224080592393875,0.0028339512646198273,0.005653979256749153
2019-01-31,0.0005817299243062735,0.005098434165120125,-0.0019821105524897575,-0.000699940137565136
2019-02-28,0.012302316725254059,0.009890129789710045,-0.0016956236213445663,-0.0037606237456202507
2019-03-29,-0.004158956930041313,-0.0013035750016570091,0.00752251036465168,0.0007918337360024452
2019-04-30,-0.0049933698028326035,0.0005706860683858395,0.007136196829378605,-0.000768555561080575
2019-05-31,-0.0023954492062330246,-0.0017203886527568102,0.007049249485135078,0.0006604846566915512
2019-06-28,0.006413021590560675,0.0028614182956516743,0.00559177715331316,0.01262620184570551
2019-07-31,-0.0023762178607285023,-0.00047249021008610725,0.0033997949212789536,-0.0007651788182556629
2019-08-30,0.01767127588391304,0.0165485218167305,0.0009692274034023285,0.012781348079442978
2019-09-30,0.002353332005441189,0.005673450417816639,0.005462780594825745,0.0024160738103091717
2019-10-31,0.0040876055136322975,0.004310452379286289,0.0018781092949211597,0.0034803012385964394
2019-11-29,-0.0029326356016099453,-0.0013706241734325886,0.0026602947618812323,-0.0024471115320920944
2019-12-31,0.00808556005358696,0.010172083973884583,0.0044182706624269485,0.007626636885106564
2020-01-31,-0.005746335722506046,-0.01055439468473196,0.007069817744195461,0.0008256230503320694
2020-02-28,-0.01836523413658142,-0.01566976122558117,-0.004005517344921827,-0.01252747979015112
2020-03-31,-0.024389978498220444,-0.016965162009000778,-0.027828937396407127,0.007300630211830139
2020-04-30,-0.005690634250640869,-0.004648203030228615,-0.0024986881762742996,-0.006469342857599258
2020-05-29,-0.008202479220926762,-0.008094854652881622,-0.0008742539212107658,0.005765840411186218
2020-06-30,0.005413675680756569,0.0035835520830005407,0.00834012683480978,0.007890098728239536
2020-07-31,-0.00928029790520668,-0.0018012691289186478,0.01658143475651741,-0.0034755272790789604
2020-08-31,0.0116102434694767,0.009938511997461319,0.005278011783957481,-0.002590937539935112
2020-09-30,0.009663598611950874,0.00402020663022995,-0.0015880828723311424,0.0038328776136040688
2020-10-30,-0.00905844196677208,-0.007217405363917351,-0.0034020747989416122,0.001015257090330124
2020-11-30,-0.004140730015933514,0.0018904060125350952,-3.940798342227936e-05,-0.0038619376718997955
2020-12-31,0.006592952646315098,0.005239694379270077,0.005674710962921381,0.0029785283841192722
2021-01-29,0.011734029278159142,0.011850278824567795,0.0016947723925113678,0.0020418204367160797
2021-02-26,-0.008158719167113304,-0.005409566685557365,0.014847435057163239,0.00018085911870002747
2021-03-31,0.003015532623976469,-0.001673361985012889,0.006916665006428957,0.0013135236222296953
2021-04-30,0.002563074231147766,0.003959068097174168,0.008111191913485527,0.0005294447764754295
2021-05-31,0.007968766614794731,0.007668116129934788,0.002373353112488985,-0.00043186405673623085
